Viewer_ID,Live_ID,Streamer_ID,Viewer_Age,Viewer_Gender,Viewer_Country,Viewer_Device_Brand,Viewer_Device_Price,Account_Age_Days,Accumulated_Watch_Count,Accumulated_Watch_Duration,Is_Live_Streamer,Is_Photo_Author,Watch_Time,Click_Count,Comment_Count,Like_Count,Gift_Count,Gift_Value,Has_Comment,Has_Like,Has_Gift,Interaction_Count,Like_Rate,Comment_Rate,Gift_Rate,Engagement_Score,Engagement_Level,Streamer_Gender,Streamer_Age,Log_Watch_Time,Log_Click_Count,Log_Comment_Count,Log_Like_Count,Log_Gift_Count,Log_Gift_Value,Z_Watch_Time,Z_Click_Count,Z_Comment_Count,Z_Like_Count,Z_Gift_Count,Z_Gift_Value,Watch_Time_Level,Like_Behavior,Comment_Behavior,Gift_Behavior,Gift_Value_Level
707,1210298,140422,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,5920,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4745,Medium,F,31-40,8.686260632531775,0.6931471805599453,0.0,0.0,0.0,0.0,-0.14950653847520434,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,1602657,372631,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,38457,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2229,High,F,24-30,10.557322015710533,0.6931471805599453,0.0,0.0,0.0,0.0,0.8364653287552138,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,1703986,291940,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1480,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9202,Low,F,31-40,7.300472814267799,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8797593324469359,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,2488674,443311,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2047,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0498,Low,F,18-23,7.6246189861593985,0.6931471805599453,0.0,0.0,0.0,0.0,-0.708947722935449,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,2495614,445813,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2601,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1456,Medium,F,24-30,7.86403565907245,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5827850506894239,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,2726788,264063,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,15761,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8661,High,F,41-49,9.665357258913595,0.6931471805599453,0.0,0.0,0.0,0.0,0.36643683868574534,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,2989602,281759,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,3821,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2994,Medium,M,31-40,8.248529124800218,0.6931471805599453,0.0,0.0,0.0,0.0,-0.3801729163416737,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,3019449,4711,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1458,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9142,Low,F,41-49,7.285506548522785,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8876459347330716,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,3152553,399988,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1153,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8204,Low,F,50+,7.050989447068045,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0112267357145777,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,3405693,396307,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,43412,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2714,High,F,31-40,10.678514214406102,0.6931471805599453,0.0,0.0,0.0,0.0,0.9003285988306319,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,3952055,125527,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,17337,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9043,High,M,24-30,9.760655903428585,0.6931471805599453,0.0,0.0,0.0,0.0,0.41665527797464813,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,4398207,326105,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,9407,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6597,Medium,F,50+,9.149315670138408,0.6931471805599453,0.0,0.0,0.0,0.0,0.09450429097380732,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,4465967,146439,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,5901,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4732,Medium,F,41-49,8.683046555502886,0.6931471805599453,0.0,0.0,0.0,0.0,-0.1512002239726908,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,4715513,236597,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,3498,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2641,Medium,M,31-40,8.160232492367689,0.6931471805599453,0.0,0.0,0.0,0.0,-0.42670158522038004,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,4931732,82786,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1348,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8828,Low,M,41-49,7.207118856207756,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9289530025046421,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,5008709,348040,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2167,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0726,Low,F,50+,7.681560362559537,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6789419755470155,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,5227657,116369,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2546,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1371,Medium,M,18-23,7.842671474979457,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5940430910035458,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,5377000,321926,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,55872,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.3723,High,F,24-30,10.930836537091798,0.6931471805599453,0.0,0.0,0.0,0.0,1.033292014076621,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,6137574,405076,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2156,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0706,Low,F,50+,7.676473646389156,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6816224643250273,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,6915117,26989,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1479,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9199,Low,F,41-49,7.299797366758161,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8801152653138539,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,7391360,351572,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,2363,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1072,Medium,F,50+,7.768110378525988,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6333337012175615,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,7812784,9426,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1773,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9924,Low,F,31-40,7.480992162869525,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7846331111416365,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,8113184,177302,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,10847,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7167,Medium,M,31-40,9.291736010180177,0.6931471805599453,0.0,0.0,0.0,0.0,0.16955391246939347,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,8310647,55337,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,17759,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9139,High,M,18-23,9.784704016546161,0.6931471805599453,0.0,0.0,0.0,0.0,0.4293276377417139,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
707,8534961,395031,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,4480,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.363,Medium,M,18-23,8.407601514786142,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2963483540962762,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,8793495,60149,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,11095,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7257,Medium,F,31-40,9.314339961994667,0.6931471805599453,0.0,0.0,0.0,0.0,0.1814652590332653,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,9227266,185262,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,11268,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7319,Medium,F,50+,9.329810871952349,0.6931471805599453,0.0,0.0,0.0,0.0,0.189617787921876,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,9491563,199079,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1474,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9186,Low,F,41-49,7.29641326877392,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8818985448141469,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,9618983,313455,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1726,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9817,Low,F,41-49,7.454141078146678,0.6931471805599453,0.0,0.0,0.0,0.0,-0.798782520872048,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,10075647,365505,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,5414,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4388,Medium,F,41-49,8.596928159435091,0.6931471805599453,0.0,0.0,0.0,0.0,-0.19658105248917562,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
707,10185654,359605,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1851,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0096,Low,F,31-40,7.524021415206125,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7619584770258014,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,10996828,333939,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,1401,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8983,Low,F,31-40,7.2456550675945355,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9086460149100083,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
707,11071899,209573,50+,M,China,HUAWEI,1000-2000,2814,100000-500000,10000000000-50000000000,1,1,3811,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2984,Medium,F,50+,8.245909264774093,0.6931471805599453,0.0,0.0,0.0,0.0,-0.3815534740855632,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
712,7575802,329110,18-23,F,China,OPPO,2000-4000,3452,100000-500000,1000000000-5000000000,1,1,18196,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9236,High,F,18-23,9.809012024313242,0.6931471805599453,0.0,0.0,0.0,0.0,0.4421369512266849,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
712,10138354,182522,18-23,F,China,OPPO,2000-4000,3452,100000-500000,1000000000-5000000000,1,1,46314,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2973,High,M,18-23,10.743221161688128,0.6931471805599453,0.0,0.0,0.0,0.0,0.9344264804971599,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
716,3860542,57531,12-17,M,China,APPLE,5000+,793,0-50000,0-1000000000,0,1,183825,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8487,High,M,18-23,12.121744937006106,0.6931471805599453,0.0,0.0,0.0,0.0,1.6608514246444568,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
716,10354145,415110,12-17,M,China,APPLE,5000+,793,0-50000,0-1000000000,0,1,11013,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7228,Medium,F,18-23,9.306922469822426,0.6931471805599453,0.0,0.0,0.0,0.0,0.17755654782101923,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
728,541927,244121,41-49,M,China,HONOR,2000-4000,2484,100000-500000,10000000000-50000000000,1,1,504101,1,1,0,0,0,1,0,0,1,0.0,0.0001190237670625529,0.0,5.3908,High,M,24-30,13.130533907529625,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.192441437591402,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
728,2789418,269474,41-49,M,China,HONOR,2000-4000,2484,100000-500000,10000000000-50000000000,1,1,3790,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2962,Medium,F,41-49,8.240385115516334,0.6931471805599453,0.0,0.0,0.0,0.0,-0.38446447198627304,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
728,5027175,251804,41-49,M,China,HONOR,2000-4000,2484,100000-500000,10000000000-50000000000,1,1,18656,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9336,High,M,41-49,9.833976689772,0.6931471805599453,0.0,0.0,0.0,0.0,0.45529229612260486,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
728,9549780,124934,41-49,M,China,HONOR,2000-4000,2484,100000-500000,10000000000-50000000000,1,1,1315,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8729,Low,M,24-30,7.182352111885263,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9420040511577764,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
736,2828818,147227,31-40,F,China,OPPO,1-1000,2263,100000-500000,10000000000-50000000000,1,1,2382,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1104,Medium,M,31-40,7.776115477098742,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6291153457653571,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
736,5217534,450576,31-40,F,China,OPPO,1-1000,2263,100000-500000,10000000000-50000000000,1,1,3173,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2251,Medium,M,24-30,8.062747901086354,0.6931471805599453,0.0,0.0,0.0,0.0,-0.4780719279338606,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
736,8355127,210843,31-40,F,China,OPPO,1-1000,2263,100000-500000,10000000000-50000000000,1,1,140722,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.7418,High,M,24-30,11.854548698115405,0.6931471805599453,0.0,0.0,0.0,0.0,1.52005007149567,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
739,887199,426343,41-49,M,China,HUAWEI,2000-4000,1902,100000-500000,5000000000-10000000000,1,1,28590,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.1043,High,M,31-40,10.260847261969445,0.6931471805599453,0.0,0.0,0.0,0.0,0.6802354107200497,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
739,1818614,323696,41-49,M,China,HUAWEI,2000-4000,1902,100000-500000,5000000000-10000000000,1,1,66635,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4428,High,M,24-30,11.107000251029607,0.6931471805599453,0.0,0.0,0.0,0.0,1.126122996283319,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
739,6025653,51869,41-49,M,China,HUAWEI,2000-4000,1902,100000-500000,5000000000-10000000000,1,1,37658,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2145,High,F,24-30,10.536327248486318,0.6931471805599453,0.0,0.0,0.0,0.0,0.8254019558331779,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
739,11355446,76033,41-49,M,China,HUAWEI,2000-4000,1902,100000-500000,5000000000-10000000000,1,1,2937,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1942,Medium,M,50+,7.9854843567338225,0.6931471805599453,0.0,0.0,0.0,0.0,-0.5187866162807941,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
740,11453547,141047,31-40,M,China,HUAWEI,5000+,1871,50000-100000,1000000000-5000000000,1,1,18630,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.933,High,F,24-30,9.832582139020353,0.6931471805599453,0.0,0.0,0.0,0.0,0.45455742562561857,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
757,1453639,92507,31-40,M,China,HUAWEI,5000+,3286,100000-500000,1000000000-5000000000,1,1,16917,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8945,High,F,31-40,9.73613342286396,1.0986122886681098,0.0,0.0,0.0,0.0,0.4037329462068102,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
757,5526991,206927,31-40,M,China,HUAWEI,5000+,3286,100000-500000,1000000000-5000000000,1,1,1439,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.909,Low,M,41-49,7.272398392570047,0.6931471805599453,0.0,0.0,0.0,0.0,-0.8945533901040505,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
757,6813967,380867,31-40,M,China,HUAWEI,5000+,3286,100000-500000,1000000000-5000000000,1,1,5540,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.448,Medium,F,18-23,8.61993026886735,0.6931471805599453,0.0,0.0,0.0,0.0,-0.18445989334867088,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
757,7354269,389011,31-40,M,China,HUAWEI,5000+,3286,100000-500000,1000000000-5000000000,1,1,1801,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9987,Low,M,31-40,7.496652438168283,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7763807945600034,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
759,2126257,253239,31-40,M,China,APPLE,5000+,3624,0-50000,0-1000000000,0,1,191780,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.8656,High,M,18-23,12.16410937500214,1.0986122886681098,0.0,0.0,0.0,0.0,1.6831757291331488,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
765,3421616,31236,12-17,F,China,APPLE,2000-4000,460,50000-100000,0-1000000000,0,1,22438,1,0,1,0,0,0,1,0,1,0.002674035118994563,0.0,0.0,4.1461,High,F,18-23,10.018555795363802,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.5525578412448536,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
767,199660,221557,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,22022,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9999,High,M,31-40,9.99984264077889,0.6931471805599453,0.0,0.0,0.0,0.0,0.5426967837008669,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
767,645467,240955,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,4728,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3846,Medium,F,31-40,8.461469042643875,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2679623975998926,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
767,3107252,353108,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,102394,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.6146,High,M,31-40,11.536593162270412,0.6931471805599453,0.0,0.0,0.0,0.0,1.3525006708230225,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
767,3266068,131297,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,210120,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.9022,High,F,31-40,12.2554388342418,1.0986122886681098,0.0,0.0,0.0,0.0,1.7313025721481492,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
767,7116713,60347,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,3102,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.216,Medium,F,24-30,8.04012466444838,0.6931471805599453,0.0,0.0,0.0,0.0,-0.48999343680111307,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
767,7338454,207965,18-23,M,China,HUAWEI,2000-4000,1018,100000-500000,5000000000-10000000000,1,1,303838,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0497,High,F,24-30,12.624253234834798,0.6931471805599453,0.0,0.0,0.0,0.0,1.925652488448786,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
